model,benchmark,score
RF_Mordred,tdcommons/bbb-martins,0.8736319574734208
MolCLR,tdcommons/bbb-martins,0.8558083176985617
ChemProp_Mordred,tdcommons/bbb-martins,0.9268292682926829
CheMeleon,tdcommons/bbb-martins,0.8997029393370857
fastprop,tdcommons/bbb-martins,0.9186991869918699
ChemProp_Mordred,tdcommons/bbb-martins,0.9274155722326455
minimol,tdcommons/bbb-martins,0.9018918073796124
PCA_MLP,tdcommons/bbb-martins,0.9123866479049406
MoLFormer,tdcommons/bbb-martins,0.9029080675422139
CheMeleon,tdcommons/bbb-martins,0.8778533458411507
ChemProp,tdcommons/bbb-martins,0.8951297686053784
RF_Mordred,tdcommons/bbb-martins,0.8828369293308319
MLP_PLR_Pretrained,tdcommons/bbb-martins,0.9002110694183865
fastprop,tdcommons/bbb-martins,0.9014227642276423
MLP_PLR_Pretrained,tdcommons/bbb-martins,0.9228033145716074
MolCLR,tdcommons/bbb-martins,0.8574890556597873
MoLFormer,tdcommons/bbb-martins,0.8723420888055035
MolCLR,tdcommons/bbb-martins,0.8431832395247029
MLP_PLR_Pretrained,tdcommons/bbb-martins,0.9046669793621012
RF_Morgan,tdcommons/bbb-martins,0.8699382426516572
PCA_MLP_Prefitted,tdcommons/bbb-martins,0.9024976547842402
PCA_MLP,tdcommons/bbb-martins,0.9109599749843652
minimol,tdcommons/bbb-martins,0.9175656660412757
RF_Mordred,tdcommons/bbb-martins,0.877482020012508
PCA_MLP_Prefitted,tdcommons/bbb-martins,0.9166666666666667
fastprop,tdcommons/bbb-martins,0.913578799249531
RF_Morgan,tdcommons/bbb-martins,0.8645833333333333
ChemProp,tdcommons/bbb-martins,0.8623749218261412
RF_Mordred,tdcommons/bbb-martins,0.8763289555972483
MolCLR,tdcommons/bbb-martins,0.850140712945591
RF_Mordred,tdcommons/bbb-martins,0.874960913070669
ChemProp_Mordred,tdcommons/bbb-martins,0.91729205753596
ChemProp_Mordred,tdcommons/bbb-martins,0.924523139462164
ChemProp,tdcommons/bbb-martins,0.8112883051907441
CheMeleon,tdcommons/bbb-martins,0.8801594746716698
PCA_MLP_Prefitted,tdcommons/bbb-martins,0.9102173233270795
MoLFormer,tdcommons/bbb-martins,0.8920419011882427
PCA_MLP,tdcommons/bbb-martins,0.9058395872420262
ChemProp,polaris/adme-fang-solu-1,0.5763622162909174
ChemProp_Mordred,polaris/adme-fang-solu-1,0.5440414920033536
PCA_MLP,polaris/adme-fang-solu-1,0.5270837943769195
PCA_MLP_Prefitted,polaris/adme-fang-solu-1,0.5185579335716157
RF_Mordred,polaris/adme-fang-solu-1,0.5373560942826231
CheMeleon,polaris/adme-fang-solu-1,0.6768512300853301
MolCLR,polaris/adme-fang-solu-1,0.5093380743158173
ChemProp,polaris/adme-fang-solu-1,0.587287999625133
ChemProp_Mordred,polaris/adme-fang-solu-1,0.5244006133822321
MoLFormer,polaris/adme-fang-solu-1,0.5828956129679115
ChemProp_Mordred,polaris/adme-fang-solu-1,0.5163574910276286
ChemProp,polaris/adme-fang-solu-1,0.6150160215445122
MolCLR,polaris/adme-fang-solu-1,0.503364119361664
ChemProp_Mordred,polaris/adme-fang-solu-1,0.5722389133202895
RF_Morgan,polaris/adme-fang-solu-1,0.5115415720041263
MoLFormer,polaris/adme-fang-solu-1,0.5689684884920423
CheMeleon,polaris/adme-fang-solu-1,0.6450086396884953
minimol,polaris/adme-fang-solu-1,0.7002235502040565
MLP_PLR_Pretrained,polaris/adme-fang-solu-1,0.5302874648150562
RF_Mordred,polaris/adme-fang-solu-1,0.5301240232229776
MoLFormer,polaris/adme-fang-solu-1,0.5782666080492838
PCA_MLP_Prefitted,polaris/adme-fang-solu-1,0.5482115220558281
CheMeleon,polaris/adme-fang-solu-1,0.6536492133297891
MoLFormer,polaris/adme-fang-solu-1,0.597589101677514
MolCLR,polaris/adme-fang-solu-1,0.5112003310229661
MolCLR,polaris/adme-fang-solu-1,0.4933802513643362
PCA_MLP,polaris/adme-fang-solu-1,0.5259817238691044
RF_Mordred,polaris/adme-fang-solu-1,0.5293307811958299
fastprop,polaris/adme-fang-solu-1,0.5836965562479778
PCA_MLP_Prefitted,polaris/adme-fang-solu-1,0.5461524081838374
MLP_PLR_Pretrained,polaris/adme-fang-solu-1,0.5577464692362151
MLP_PLR_Pretrained,polaris/adme-fang-solu-1,0.5571268497352206
ChemProp,polaris/adme-fang-solu-1,0.5906870444756219
fastprop,polaris/adme-fang-solu-1,0.5485783628872404
PCA_MLP,polaris/adme-fang-solu-1,0.5526862762876469
RF_Morgan,polaris/adme-fang-solu-1,0.5285093268992189
MLP_PLR_Pretrained,polaris/adme-fang-solu-1,0.5487821279430616
RF_Mordred,polaris/adme-fang-solu-1,0.5362095232329354
fastprop,polaris/adme-fang-solu-1,0.5462900721945965
fastprop,polaris/adme-fang-solu-1,0.5409506824691828
MoLFormer,polaris/adme-fang-solu-1,0.5560376659265465
PCA_MLP,polaris/adme-fang-solu-1,0.5619399099751152
fastprop,polaris/adme-fang-solu-1,0.5866155015957892
minimol,polaris/adme-fang-solu-1,0.6823835813116489
ChemProp_Mordred,polaris/adme-fang-solu-1,0.5395799076088247
MLP_PLR_Pretrained,polaris/adme-fang-solu-1,0.5680385162028907
PCA_MLP,polaris/adme-fang-solu-1,0.5286446822632431
PCA_MLP_Prefitted,polaris/adme-fang-solu-1,0.5693364849278093
RF_Morgan,polaris/adme-fang-solu-1,0.5413291082203111
CheMeleon,polaris/adme-fang-solu-1,0.6346485607975018
RF_Morgan,polaris/adme-fang-solu-1,0.5337150075382253
ChemProp,polaris/adme-fang-solu-1,0.6110900500211651
minimol,polaris/adme-fang-solu-1,0.6810489080559204
PCA_MLP_Prefitted,polaris/adme-fang-solu-1,0.5383286682166071
MolCLR,polaris/adme-fang-solu-1,0.5071055620109537
minimol,polaris/adme-fang-solu-1,0.6797753242150979
CheMeleon,polaris/adme-fang-solu-1,0.6685387371281728
RF_Mordred,polaris/adme-fang-solu-1,0.5470436836730058
RF_Morgan,polaris/adme-fang-solu-1,0.5275738893261084
minimol,polaris/adme-fang-solu-1,0.6909682575136458
PCA_MLP_Prefitted,tdcommons/pgp-broccatelli,0.9168221807517994
minimol,tdcommons/pgp-broccatelli,0.9419488136496933
fastprop,tdcommons/pgp-broccatelli,0.9193548387096775
PCA_MLP_Prefitted,tdcommons/pgp-broccatelli,0.9171554252199413
RF_Mordred,tdcommons/pgp-broccatelli,0.8956611570247935
ChemProp_Mordred,tdcommons/pgp-broccatelli,0.9167555318581712
MoLFormer,tdcommons/pgp-broccatelli,0.8985603838976273
RF_Morgan,tdcommons/pgp-broccatelli,0.9204545454545454
minimol,tdcommons/pgp-broccatelli,0.9455478539056251
RF_Morgan,tdcommons/pgp-broccatelli,0.9158890962410023
ChemProp_Mordred,tdcommons/pgp-broccatelli,0.9148893628365768
minimol,tdcommons/pgp-broccatelli,0.936750199946681
fastprop,tdcommons/pgp-broccatelli,0.9252199413489736
minimol,tdcommons/pgp-broccatelli,0.9403492402026127
ChemProp_Mordred,tdcommons/pgp-broccatelli,0.8782324713409757
fastprop,tdcommons/pgp-broccatelli,0.9249533457744601
RF_Mordred,tdcommons/pgp-broccatelli,0.8929618768328447
RF_Mordred,tdcommons/pgp-broccatelli,0.886830178619035
PCA_MLP_Prefitted,tdcommons/pgp-broccatelli,0.9022260730471874
MoLFormer,tdcommons/pgp-broccatelli,0.922020794454812
RF_Morgan,tdcommons/pgp-broccatelli,0.9053252466009064
minimol,tdcommons/pgp-broccatelli,0.9434150893095175
PCA_MLP_Prefitted,tdcommons/pgp-broccatelli,0.9140229272194083
RF_Mordred,tdcommons/pgp-broccatelli,0.8985937083444414
fastprop,tdcommons/pgp-broccatelli,0.9138896294321515
MoLFormer,tdcommons/pgp-broccatelli,0.9236870167955212
RF_Mordred,tdcommons/pgp-broccatelli,0.8921954145561184
ChemProp_Mordred,tdcommons/pgp-broccatelli,0.9108904292188751
fastprop,tdcommons/pgp-broccatelli,0.9241535590509198
ChemProp_Mordred,tdcommons/pgp-broccatelli,0.9128232471340977
PCA_MLP_Prefitted,tdcommons/pgp-broccatelli,0.9224873367102107
PCA_MLP,tdcommons/pgp-broccatelli,0.9167555318581713
MolCLR,tdcommons/pgp-broccatelli,0.8331778192482004
ChemProp,tdcommons/pgp-broccatelli,0.8833644361503599
CheMeleon,tdcommons/pgp-broccatelli,0.9100906424953346
MLP_PLR_Pretrained,tdcommons/pgp-broccatelli,0.9244868035190615
PCA_MLP,tdcommons/pgp-broccatelli,0.9199546787523327
PCA_MLP,tdcommons/pgp-broccatelli,0.914689416155692
MolCLR,tdcommons/pgp-broccatelli,0.8426419621434285
MolCLR,tdcommons/pgp-broccatelli,0.8563716342308718
ChemProp,tdcommons/pgp-broccatelli,0.871900826446281
MoLFormer,tdcommons/pgp-broccatelli,0.9190882431351639
MLP_PLR_Pretrained,tdcommons/pgp-broccatelli,0.8794321514262864
CheMeleon,tdcommons/pgp-broccatelli,0.9295521194348174
CheMeleon,tdcommons/pgp-broccatelli,0.9240869101572914
ChemProp,tdcommons/pgp-broccatelli,0.8794321514262863
PCA_MLP,tdcommons/pgp-broccatelli,0.91475606504932
MolCLR,tdcommons/pgp-broccatelli,0.851506264996001
CheMeleon,tdcommons/pgp-broccatelli,0.9365502532657958
MLP_PLR_Pretrained,tdcommons/pgp-broccatelli,0.9203545721141029
MLP_PLR_Pretrained,tdcommons/pgp-broccatelli,0.9304185550519862
MoLFormer,tdcommons/pgp-broccatelli,0.9023593708344442
CheMeleon,tdcommons/pgp-broccatelli,0.9341508930951746
MolCLR,tdcommons/pgp-broccatelli,0.8515729138896293
ChemProp,tdcommons/pgp-broccatelli,0.9110237270061317
PCA_MLP,tdcommons/pgp-broccatelli,0.9279525459877367
RF_Morgan,tdcommons/pgp-broccatelli,0.9212876566249001
ChemProp,tdcommons/pgp-broccatelli,0.8904958677685951
RF_Morgan,tdcommons/pgp-broccatelli,0.9138563049853372
MLP_PLR_Pretrained,tdcommons/pgp-broccatelli,0.9254198880298588
ChemProp,tdcommons/clearance-hepatocyte-az,0.350121412256134
MolCLR,tdcommons/clearance-hepatocyte-az,0.23629560406643527
RF_Morgan,tdcommons/clearance-hepatocyte-az,0.26457880533209344
CheMeleon,tdcommons/clearance-hepatocyte-az,0.293650393726857
PCA_MLP,tdcommons/clearance-hepatocyte-az,0.3082442696394978
PCA_MLP,tdcommons/clearance-hepatocyte-az,0.2945217734815612
PCA_MLP_Prefitted,tdcommons/clearance-hepatocyte-az,0.38966947971285065
minimol,tdcommons/clearance-hepatocyte-az,0.39263433177685103
MoLFormer,tdcommons/clearance-hepatocyte-az,0.30740918748954443
PCA_MLP_Prefitted,tdcommons/clearance-hepatocyte-az,0.3474267756878841
RF_Morgan,tdcommons/clearance-hepatocyte-az,0.2657024891253087
ChemProp,tdcommons/clearance-hepatocyte-az,0.32809901901089467
RF_Mordred,tdcommons/clearance-hepatocyte-az,0.3072888711232589
ChemProp_Mordred,tdcommons/clearance-hepatocyte-az,0.32491532493144437
fastprop,tdcommons/clearance-hepatocyte-az,0.3278109077713852
MoLFormer,tdcommons/clearance-hepatocyte-az,0.2204269262078558
CheMeleon,tdcommons/clearance-hepatocyte-az,0.40744604550529934
ChemProp_Mordred,tdcommons/clearance-hepatocyte-az,0.34770351191320226
RF_Morgan,tdcommons/clearance-hepatocyte-az,0.2447192170360795
ChemProp_Mordred,tdcommons/clearance-hepatocyte-az,0.3263445321526043
CheMeleon,tdcommons/clearance-hepatocyte-az,0.40159879139889854
RF_Mordred,tdcommons/clearance-hepatocyte-az,0.2963675047906221
RF_Mordred,tdcommons/clearance-hepatocyte-az,0.31439475338345674
MLP_PLR_Pretrained,tdcommons/clearance-hepatocyte-az,0.3403192936818789
PCA_MLP,tdcommons/clearance-hepatocyte-az,0.32033265281493284
MLP_PLR_Pretrained,tdcommons/clearance-hepatocyte-az,0.32647340900592825
PCA_MLP_Prefitted,tdcommons/clearance-hepatocyte-az,0.35437533640574315
MolCLR,tdcommons/clearance-hepatocyte-az,0.2821261656534393
MolCLR,tdcommons/clearance-hepatocyte-az,0.26396164776163283
minimol,tdcommons/clearance-hepatocyte-az,0.4624006817172439
RF_Morgan,tdcommons/clearance-hepatocyte-az,0.27726193982500863
fastprop,tdcommons/clearance-hepatocyte-az,0.3369398409280782
RF_Morgan,tdcommons/clearance-hepatocyte-az,0.2671198009452371
MLP_PLR_Pretrained,tdcommons/clearance-hepatocyte-az,0.32228784440196684
minimol,tdcommons/clearance-hepatocyte-az,0.4377218100910761
PCA_MLP_Prefitted,tdcommons/clearance-hepatocyte-az,0.38923782536277735
MoLFormer,tdcommons/clearance-hepatocyte-az,0.26674747648073166
minimol,tdcommons/clearance-hepatocyte-az,0.40572717828312754
MoLFormer,tdcommons/clearance-hepatocyte-az,0.2153920289958245
MLP_PLR_Pretrained,tdcommons/clearance-hepatocyte-az,0.3230586704806771
CheMeleon,tdcommons/clearance-hepatocyte-az,0.4025948972482501
minimol,tdcommons/clearance-hepatocyte-az,0.3936382117966009
ChemProp,tdcommons/clearance-hepatocyte-az,0.36199257785045064
RF_Mordred,tdcommons/clearance-hepatocyte-az,0.32616297823090545
ChemProp_Mordred,tdcommons/clearance-hepatocyte-az,0.32608606496850845
ChemProp,tdcommons/clearance-hepatocyte-az,0.342526253427613
MolCLR,tdcommons/clearance-hepatocyte-az,0.28129221338590055
PCA_MLP_Prefitted,tdcommons/clearance-hepatocyte-az,0.32226349620784583
PCA_MLP,tdcommons/clearance-hepatocyte-az,0.34197751043553404
RF_Mordred,tdcommons/clearance-hepatocyte-az,0.3203156218191087
PCA_MLP,tdcommons/clearance-hepatocyte-az,0.32343828450050865
MolCLR,tdcommons/clearance-hepatocyte-az,0.2820682552682827
ChemProp,tdcommons/clearance-hepatocyte-az,0.3788209216347244
fastprop,tdcommons/clearance-hepatocyte-az,0.3834271645392779
CheMeleon,tdcommons/clearance-hepatocyte-az,0.3997291117476971
ChemProp_Mordred,tdcommons/clearance-hepatocyte-az,0.24256774805178352
MoLFormer,tdcommons/clearance-hepatocyte-az,0.24435213942397913
fastprop,tdcommons/clearance-hepatocyte-az,0.3381819840968773
fastprop,tdcommons/clearance-hepatocyte-az,0.3791857307971865
MLP_PLR_Pretrained,tdcommons/clearance-hepatocyte-az,0.3465287493197509
fastprop,tdcommons/vdss-lombardo,0.4879282030889926
fastprop,tdcommons/vdss-lombardo,0.5221281671346515
PCA_MLP,tdcommons/vdss-lombardo,0.44757603841114496
PCA_MLP,tdcommons/vdss-lombardo,0.3964266002417198
RF_Morgan,tdcommons/vdss-lombardo,0.5112494085643206
MoLFormer,tdcommons/vdss-lombardo,0.588741928699666
CheMeleon,tdcommons/vdss-lombardo,0.5652787574255806
MLP_PLR_Pretrained,tdcommons/vdss-lombardo,0.4326335219780372
ChemProp_Mordred,tdcommons/vdss-lombardo,0.37671450918824745
minimol,tdcommons/vdss-lombardo,0.36215341888761426
fastprop,tdcommons/vdss-lombardo,0.5407531091740178
RF_Morgan,tdcommons/vdss-lombardo,0.5100012650498482
minimol,tdcommons/vdss-lombardo,0.2968226959658971
MLP_PLR_Pretrained,tdcommons/vdss-lombardo,0.47440396249236005
fastprop,tdcommons/vdss-lombardo,0.5156685955766196
MolCLR,tdcommons/vdss-lombardo,0.49753958394658565
RF_Mordred,tdcommons/vdss-lombardo,0.48527336388515635
MLP_PLR_Pretrained,tdcommons/vdss-lombardo,0.49584229591045387
MLP_PLR_Pretrained,tdcommons/vdss-lombardo,0.485338344284702
RF_Mordred,tdcommons/vdss-lombardo,0.47100158877215087
MolCLR,tdcommons/vdss-lombardo,0.41794446407637437
fastprop,tdcommons/vdss-lombardo,0.4528523032574587
minimol,tdcommons/vdss-lombardo,0.4803355186892362
MoLFormer,tdcommons/vdss-lombardo,0.6530994724636123
MLP_PLR_Pretrained,tdcommons/vdss-lombardo,0.4866904564384475
ChemProp_Mordred,tdcommons/vdss-lombardo,0.1297080878756876
minimol,tdcommons/vdss-lombardo,-0.14297990054141865
RF_Mordred,tdcommons/vdss-lombardo,0.4812788887642876
CheMeleon,tdcommons/vdss-lombardo,0.5466590234966974
RF_Morgan,tdcommons/vdss-lombardo,0.5215615380506136
PCA_MLP_Prefitted,tdcommons/vdss-lombardo,0.4038858283277115
CheMeleon,tdcommons/vdss-lombardo,0.5361865278279186
MoLFormer,tdcommons/vdss-lombardo,0.586200938457843
ChemProp,tdcommons/vdss-lombardo,0.5315330320980965
ChemProp,tdcommons/vdss-lombardo,0.4966977013674516
ChemProp_Mordred,tdcommons/vdss-lombardo,0.3210545643858381
PCA_MLP,tdcommons/vdss-lombardo,0.36766004476088265
minimol,tdcommons/vdss-lombardo,0.06579416276993329
PCA_MLP_Prefitted,tdcommons/vdss-lombardo,0.4785664825080439
CheMeleon,tdcommons/vdss-lombardo,0.5368017810384472
RF_Mordred,tdcommons/vdss-lombardo,0.4872206964987398
MolCLR,tdcommons/vdss-lombardo,0.34233121144414513
ChemProp,tdcommons/vdss-lombardo,0.5251649545976853
ChemProp_Mordred,tdcommons/vdss-lombardo,0.05864140112741096
RF_Morgan,tdcommons/vdss-lombardo,0.5165871585045967
PCA_MLP_Prefitted,tdcommons/vdss-lombardo,0.3809170825090856
RF_Morgan,tdcommons/vdss-lombardo,0.5014857136501926
PCA_MLP,tdcommons/vdss-lombardo,0.3800120357394353
MolCLR,tdcommons/vdss-lombardo,0.5175547121023981
ChemProp,tdcommons/vdss-lombardo,0.49661296523173326
MoLFormer,tdcommons/vdss-lombardo,0.6031415665266907
ChemProp_Mordred,tdcommons/vdss-lombardo,0.3789268633490591
ChemProp,tdcommons/vdss-lombardo,0.3284988857636628
PCA_MLP_Prefitted,tdcommons/vdss-lombardo,0.3852759665777344
MoLFormer,tdcommons/vdss-lombardo,0.5655377180973229
CheMeleon,tdcommons/vdss-lombardo,0.5428147850578094
MolCLR,tdcommons/vdss-lombardo,0.4926359030752743
PCA_MLP,tdcommons/vdss-lombardo,0.3804944501002828
RF_Mordred,tdcommons/vdss-lombardo,0.5194109467472516
PCA_MLP_Prefitted,tdcommons/vdss-lombardo,0.4739653515728488
MLP_PLR_Pretrained,tdcommons/clearance-microsome-az,0.5743315758053211
ChemProp,tdcommons/clearance-microsome-az,0.5037062168989814
PCA_MLP,tdcommons/clearance-microsome-az,0.5313813721171815
PCA_MLP_Prefitted,tdcommons/clearance-microsome-az,0.5264081427967142
PCA_MLP,tdcommons/clearance-microsome-az,0.5105862971747109
fastprop,tdcommons/clearance-microsome-az,0.5307195247150402
MoLFormer,tdcommons/clearance-microsome-az,0.23813593023416166
minimol,tdcommons/clearance-microsome-az,0.5734668786359743
minimol,tdcommons/clearance-microsome-az,0.6189513928863113
MLP_PLR_Pretrained,tdcommons/clearance-microsome-az,0.5056130678542436
PCA_MLP_Prefitted,tdcommons/clearance-microsome-az,0.47085897787485237
PCA_MLP_Prefitted,tdcommons/clearance-microsome-az,0.5180285297653121
minimol,tdcommons/clearance-microsome-az,0.5603287889247056
PCA_MLP,tdcommons/clearance-microsome-az,0.5022873556721537
RF_Morgan,tdcommons/clearance-microsome-az,0.43410627917380196
minimol,tdcommons/clearance-microsome-az,0.6001469835875571
PCA_MLP_Prefitted,tdcommons/clearance-microsome-az,0.48174565750337833
fastprop,tdcommons/clearance-microsome-az,0.528328352426961
RF_Morgan,tdcommons/clearance-microsome-az,0.4404236552354421
ChemProp,tdcommons/clearance-microsome-az,0.4519009502421633
MLP_PLR_Pretrained,tdcommons/clearance-microsome-az,0.5643004688700353
PCA_MLP,tdcommons/clearance-microsome-az,0.49879859610430005
PCA_MLP_Prefitted,tdcommons/clearance-microsome-az,0.5222740109981031
ChemProp,tdcommons/clearance-microsome-az,0.5022098185134957
ChemProp,tdcommons/clearance-microsome-az,0.5699130397714653
minimol,tdcommons/clearance-microsome-az,0.5894875536276621
MLP_PLR_Pretrained,tdcommons/clearance-microsome-az,0.5615337762962774
MoLFormer,tdcommons/clearance-microsome-az,0.42015673893396804
ChemProp,tdcommons/clearance-microsome-az,0.5372087247155588
PCA_MLP,tdcommons/clearance-microsome-az,0.41478715234357433
MoLFormer,tdcommons/clearance-microsome-az,-0.06859023796430883
fastprop,tdcommons/clearance-microsome-az,0.5348996733716542
RF_Morgan,tdcommons/clearance-microsome-az,0.42568405794054537
RF_Mordred,tdcommons/clearance-microsome-az,0.5134507045580553
MolCLR,tdcommons/clearance-microsome-az,0.3591287952118593
ChemProp_Mordred,tdcommons/clearance-microsome-az,0.557607804756423
ChemProp_Mordred,tdcommons/clearance-microsome-az,0.5272986360912562
CheMeleon,tdcommons/clearance-microsome-az,0.5997660171292877
MolCLR,tdcommons/clearance-microsome-az,0.40398041105685306
RF_Morgan,tdcommons/clearance-microsome-az,0.4484936486667008
MLP_PLR_Pretrained,tdcommons/clearance-microsome-az,0.5702826604104192
CheMeleon,tdcommons/clearance-microsome-az,0.6293593687991198
MolCLR,tdcommons/clearance-microsome-az,0.4306576606337852
MoLFormer,tdcommons/clearance-microsome-az,0.4079770559474727
fastprop,tdcommons/clearance-microsome-az,0.5441541748144705
RF_Mordred,tdcommons/clearance-microsome-az,0.485207715931403
CheMeleon,tdcommons/clearance-microsome-az,0.5929123534533197
RF_Mordred,tdcommons/clearance-microsome-az,0.4993951109302643
CheMeleon,tdcommons/clearance-microsome-az,0.5892957733006992
RF_Morgan,tdcommons/clearance-microsome-az,0.4391005285405176
MolCLR,tdcommons/clearance-microsome-az,0.4178928256590399
ChemProp_Mordred,tdcommons/clearance-microsome-az,0.5106144190126893
MoLFormer,tdcommons/clearance-microsome-az,0.2308833556845446
MolCLR,tdcommons/clearance-microsome-az,0.39379763024385145
ChemProp_Mordred,tdcommons/clearance-microsome-az,0.5121823990977086
CheMeleon,tdcommons/clearance-microsome-az,0.6058123983049616
fastprop,tdcommons/clearance-microsome-az,0.4969482639250949
ChemProp_Mordred,tdcommons/clearance-microsome-az,0.44221299212990506
RF_Mordred,tdcommons/clearance-microsome-az,0.5318006368234307
RF_Mordred,tdcommons/clearance-microsome-az,0.5097795818862642
RF_Mordred,tdcommons/caco2-wang,0.31317674360841197
RF_Mordred,tdcommons/caco2-wang,0.32723547235680894
minimol,tdcommons/caco2-wang,0.3150544684390561
PCA_MLP,tdcommons/caco2-wang,0.2891128768243644
MLP_PLR_Pretrained,tdcommons/caco2-wang,0.2800426345116585
ChemProp_Mordred,tdcommons/caco2-wang,0.44397603690346527
CheMeleon,tdcommons/caco2-wang,0.4058060832946107
PCA_MLP_Prefitted,tdcommons/caco2-wang,0.2928806125490966
PCA_MLP,tdcommons/caco2-wang,0.32019449399189387
minimol,tdcommons/caco2-wang,0.3147927756907704
fastprop,tdcommons/caco2-wang,0.3094632692442172
ChemProp,tdcommons/caco2-wang,0.3744417314088593
fastprop,tdcommons/caco2-wang,0.3029325581849655
PCA_MLP_Prefitted,tdcommons/caco2-wang,0.3090187029796727
PCA_MLP,tdcommons/caco2-wang,0.28560257905593717
minimol,tdcommons/caco2-wang,0.3214661115986919
ChemProp_Mordred,tdcommons/caco2-wang,0.32181704780472986
MolCLR,tdcommons/caco2-wang,0.4358692079098545
CheMeleon,tdcommons/caco2-wang,0.3473817895933047
PCA_MLP_Prefitted,tdcommons/caco2-wang,0.30183069004999535
CheMeleon,tdcommons/caco2-wang,0.4181962071691157
ChemProp,tdcommons/caco2-wang,0.3357260554730762
PCA_MLP_Prefitted,tdcommons/caco2-wang,0.29187343638288904
MLP_PLR_Pretrained,tdcommons/caco2-wang,0.2857393337323871
MolCLR,tdcommons/caco2-wang,0.4531897103954609
RF_Mordred,tdcommons/caco2-wang,0.30536391653066797
ChemProp_Mordred,tdcommons/caco2-wang,0.31374891991146225
MoLFormer,tdcommons/caco2-wang,0.5794993542581077
MoLFormer,tdcommons/caco2-wang,0.3685751035199846
RF_Morgan,tdcommons/caco2-wang,0.40440190137052606
ChemProp,tdcommons/caco2-wang,0.36397031237585054
RF_Morgan,tdcommons/caco2-wang,0.3943740500180797
MLP_PLR_Pretrained,tdcommons/caco2-wang,0.2772175312137814
ChemProp_Mordred,tdcommons/caco2-wang,0.3167599020517874
PCA_MLP_Prefitted,tdcommons/caco2-wang,0.3158816555181818
PCA_MLP,tdcommons/caco2-wang,0.2885771639797673
fastprop,tdcommons/caco2-wang,0.27502936638384823
MoLFormer,tdcommons/caco2-wang,0.40210241421089593
RF_Morgan,tdcommons/caco2-wang,0.42581469694561763
RF_Mordred,tdcommons/caco2-wang,0.32228319391201155
ChemProp,tdcommons/caco2-wang,0.40906376247206483
CheMeleon,tdcommons/caco2-wang,0.35597873534294383
ChemProp,tdcommons/caco2-wang,0.3762340911022146
RF_Morgan,tdcommons/caco2-wang,0.4177653749528826
RF_Mordred,tdcommons/caco2-wang,0.3132711822529553
ChemProp_Mordred,tdcommons/caco2-wang,0.3025941727443654
RF_Morgan,tdcommons/caco2-wang,0.43088618700484926
MLP_PLR_Pretrained,tdcommons/caco2-wang,0.2759735077410688
MolCLR,tdcommons/caco2-wang,0.4478050710810399
minimol,tdcommons/caco2-wang,0.38719355355358764
MoLFormer,tdcommons/caco2-wang,0.39315628053354124
MolCLR,tdcommons/caco2-wang,0.4391630202899305
fastprop,tdcommons/caco2-wang,0.284479731069326
minimol,tdcommons/caco2-wang,0.2861945715467851
CheMeleon,tdcommons/caco2-wang,0.35035140581685165
PCA_MLP,tdcommons/caco2-wang,0.2655733672239535
MoLFormer,tdcommons/caco2-wang,0.3897842759719681
MolCLR,tdcommons/caco2-wang,0.4403181163049719
fastprop,tdcommons/caco2-wang,0.2777430246384004
MLP_PLR_Pretrained,tdcommons/caco2-wang,0.292851992089039
MoLFormer,tdcommons/cyp3a4-substrate-carbonmangels,0.6236437613019892
ChemProp_Mordred,tdcommons/cyp3a4-substrate-carbonmangels,0.595614828209765
RF_Morgan,tdcommons/cyp3a4-substrate-carbonmangels,0.6611663652802894
ChemProp_Mordred,tdcommons/cyp3a4-substrate-carbonmangels,0.6204792043399638
ChemProp,tdcommons/cyp3a4-substrate-carbonmangels,0.5687160940325499
PCA_MLP_Prefitted,tdcommons/cyp3a4-substrate-carbonmangels,0.6192359855334538
MoLFormer,tdcommons/cyp3a4-substrate-carbonmangels,0.6222875226039782
CheMeleon,tdcommons/cyp3a4-substrate-carbonmangels,0.5922242314647379
PCA_MLP_Prefitted,tdcommons/cyp3a4-substrate-carbonmangels,0.6056735985533455
ChemProp,tdcommons/cyp3a4-substrate-carbonmangels,0.5639692585895117
ChemProp,tdcommons/cyp3a4-substrate-carbonmangels,0.6055605786618444
PCA_MLP,tdcommons/cyp3a4-substrate-carbonmangels,0.613358951175407
ChemProp,tdcommons/cyp3a4-substrate-carbonmangels,0.5162748643761302
CheMeleon,tdcommons/cyp3a4-substrate-carbonmangels,0.6127938517179025
minimol,tdcommons/cyp3a4-substrate-carbonmangels,0.6794755877034357
PCA_MLP_Prefitted,tdcommons/cyp3a4-substrate-carbonmangels,0.5805831826401446
CheMeleon,tdcommons/cyp3a4-substrate-carbonmangels,0.613245931283906
RF_Morgan,tdcommons/cyp3a4-substrate-carbonmangels,0.6563065099457506
minimol,tdcommons/cyp3a4-substrate-carbonmangels,0.6471518987341773
ChemProp,tdcommons/cyp3a4-substrate-carbonmangels,0.5732368896925859
RF_Mordred,tdcommons/cyp3a4-substrate-carbonmangels,0.6653481012658228
RF_Mordred,tdcommons/cyp3a4-substrate-carbonmangels,0.6526898734177217
MolCLR,tdcommons/cyp3a4-substrate-carbonmangels,0.5965189873417721
ChemProp_Mordred,tdcommons/cyp3a4-substrate-carbonmangels,0.5813743218806511
PCA_MLP,tdcommons/cyp3a4-substrate-carbonmangels,0.6104204339963833
