model,benchmark,score
RF,tdcommons/cyp2d6-substrate-carbonmangels,0.69928994326819
RF,tdcommons/half-life-obach,0.36573917335957634
minimol,tdcommons/cyp2d6-substrate-carbonmangels,0.6674310271234267
MolCLR,tdcommons/half-life-obach,0.03198221454912485
fastprop,tdcommons/cyp2d6-substrate-carbonmangels,0.5947285612286788
MiniCheMeleon,tdcommons/half-life-obach,0.098341803585391
Chemprop,tdcommons/cyp2d6-substrate-carbonmangels,0.6579043524525793
Chemprop,tdcommons/half-life-obach,0.30212881354276194
CheMeleon,tdcommons/cyp2d6-substrate-carbonmangels,0.7149021430777118
CheMeleon,tdcommons/half-life-obach,0.29115060403645315
MiniCheMeleon,tdcommons/cyp2d6-substrate-carbonmangels,0.5724496849157008
fastprop,tdcommons/half-life-obach,0.24911065593053056
RF,tdcommons/cyp2d6-substrate-carbonmangels,0.6903382240894126
minimol,tdcommons/cyp2d6-substrate-carbonmangels,0.6494219169669492
minimol,tdcommons/half-life-obach,0.3371850271411872
MoLFormer,tdcommons/half-life-obach,0.12416217119104643
MoLFormer,tdcommons/cyp2d6-substrate-carbonmangels,0.6723022167841135
RF,tdcommons/cyp2d6-substrate-carbonmangels,0.6874739394283287
minimol,tdcommons/half-life-obach,0.2116097116843012
RF_Mordred,tdcommons/cyp2d6-substrate-carbonmangels,0.6337860516670732
MolCLR,tdcommons/half-life-obach,0.1124870127130534
RF,tdcommons/half-life-obach,0.3724636784526061
MolCLR,tdcommons/cyp2d6-substrate-carbonmangels,0.6540261402400225
RF_Mordred,tdcommons/half-life-obach,0.4390775466877196
minimol,tdcommons/cyp2d6-substrate-carbonmangels,0.6610339363734572
RF,polaris/pkis2-kit-wt-reg-v2,824.2492956362241
RF,polaris/pkis2-kit-wt-cls-v2,0.6587182442484976
Chemprop,polaris/pkis2-kit-wt-cls-v2,0.37729576182960417
Chemprop,polaris/pkis2-kit-wt-reg-v2,1204.4330977949314
MiniCheMeleon,polaris/pkis2-kit-wt-cls-v2,0.4386014543594316
MiniCheMeleon,polaris/pkis2-kit-wt-reg-v2,969.536040035088
MoLFormer,polaris/pkis2-kit-wt-reg-v2,1130.4970993368051
MoLFormer,polaris/pkis2-kit-wt-cls-v2,0.5958070309636848
fastprop,polaris/pkis2-kit-wt-cls-v2,0.43883222496546376
fastprop,polaris/pkis2-kit-wt-reg-v2,1031.4798659775242
minimol,polaris/pkis2-kit-wt-cls-v2,0.5165394448009356
minimol,polaris/pkis2-kit-wt-reg-v2,965.3234660062498
MolCLR,polaris/pkis2-kit-wt-reg-v2,1160.4935168151192
MiniCheMeleon,polaris/pkis2-kit-wt-reg-v2,979.7820603868457
MiniCheMeleon,polaris/pkis2-kit-wt-cls-v2,0.5626764444266182
MiniCheMeleon,polaris/pkis2-kit-wt-reg-v2,947.8106081861805
CheMeleon,polaris/pkis2-kit-wt-reg-v2,757.4821917636548
CheMeleon,polaris/pkis2-kit-wt-cls-v2,0.7054883965359975
MiniCheMeleon,polaris/pkis2-kit-wt-cls-v2,0.5411403061021564
MolCLR,polaris/pkis2-kit-wt-reg-v2,1153.4061330915565
MoLFormer,polaris/pkis2-kit-wt-cls-v2,0.6682207927305761
MoLFormer,polaris/pkis2-kit-wt-reg-v2,1027.2955065638143
fastprop,polaris/pkis2-kit-wt-cls-v2,0.48365776087492673
fastprop,polaris/pkis2-kit-wt-reg-v2,1009.6837656446122
MolCLR,polaris/pkis2-kit-wt-cls-v2,0.28553583188016546
CheMeleon,polaris/pkis2-kit-wt-reg-v2,832.2304574484438
fastprop,polaris/pkis2-kit-wt-reg-v2,965.019213824296
MolCLR,polaris/pkis2-kit-wt-cls-v2,0.34854393007458623
MolCLR,polaris/pkis2-kit-wt-reg-v2,1166.893968716977
MolCLR,polaris/pkis2-kit-wt-cls-v2,0.31853197776453296
RF,polaris/pkis2-kit-wt-cls-v2,0.6407845641854626
RF,polaris/pkis2-kit-wt-reg-v2,836.9048637697124
MolCLR,polaris/pkis2-kit-wt-reg-v2,1186.1269147000364
RF_Mordred,polaris/pkis2-kit-wt-cls-v2,0.5470945603970429
MoLFormer,polaris/pkis2-kit-wt-cls-v2,0.6323076141849994
MoLFormer,polaris/pkis2-kit-wt-reg-v2,1147.5810763280138
fastprop,polaris/pkis2-kit-wt-cls-v2,0.49557259940773923
fastprop,polaris/pkis2-kit-wt-reg-v2,964.6530951079977
RF_Mordred,polaris/pkis2-kit-wt-cls-v2,0.6129519899095477
RF_Mordred,polaris/pkis2-kit-wt-reg-v2,884.4644972641013
RF_Mordred,polaris/pkis2-kit-wt-reg-v2,929.9137082877505
Chemprop,polaris/pkis2-kit-wt-reg-v2,885.6409931489636
fastprop,polaris/pkis2-kit-wt-cls-v2,0.4677672988549707
fastprop,polaris/pkis2-kit-wt-reg-v2,966.2882995782583
RF_Mordred,polaris/pkis2-kit-wt-cls-v2,0.5283717760092553
RF_Mordred,polaris/pkis2-kit-wt-reg-v2,867.5837621571959
MoLFormer,polaris/pkis2-kit-wt-reg-v2,1085.8697279717437
MoLFormer,polaris/pkis2-kit-wt-cls-v2,0.6703907271416001
MoLFormer,polaris/pkis2-kit-wt-cls-v2,0.5687345018899432
RF,polaris/pkis2-kit-wt-reg-v2,818.1981367667817
CheMeleon,polaris/pkis2-kit-wt-reg-v2,763.7338096098343
RF,polaris/pkis2-kit-wt-cls-v2,0.6466224169932374
MoLFormer,polaris/pkis2-kit-wt-reg-v2,1091.2444389055463
CheMeleon,polaris/pkis2-kit-wt-cls-v2,0.7093246006115614
Chemprop,polaris/pkis2-kit-wt-reg-v2,833.7045091889248
Chemprop,polaris/pkis2-kit-wt-cls-v2,0.44299935722764416
MiniCheMeleon,polaris/pkis2-kit-wt-reg-v2,972.0359458402828
MiniCheMeleon,polaris/pkis2-kit-wt-cls-v2,0.4916062163561982
Chemprop,polaris/pkis2-kit-wt-cls-v2,0.5799982023356187
RF,polaris/pkis2-kit-wt-reg-v2,813.8370637841771
CheMeleon,polaris/pkis2-kit-wt-reg-v2,820.5279427963466
minimol,polaris/pkis2-kit-wt-cls-v2,0.7287086269933609
RF_Mordred,polaris/pkis2-kit-wt-cls-v2,0.5683717594681063
RF_Mordred,polaris/pkis2-kit-wt-reg-v2,857.1120712468954
minimol,polaris/pkis2-kit-wt-reg-v2,982.5682494487107
minimol,polaris/pkis2-kit-wt-cls-v2,0.5933923698653115
fastprop,polaris/pkis2-kit-wt-cls-v2,0.44141874074855986
minimol,polaris/pkis2-kit-wt-cls-v2,0.6762432357488428
MiniCheMeleon,polaris/pkis2-kit-wt-reg-v2,913.7597284553752
MiniCheMeleon,polaris/pkis2-kit-wt-cls-v2,0.5186382256133156
CheMeleon,polaris/pkis2-kit-wt-cls-v2,0.6869107409279265
CheMeleon,polaris/pkis2-kit-wt-reg-v2,825.7285050373783
Chemprop,polaris/pkis2-kit-wt-cls-v2,0.35848963136771334
Chemprop,polaris/pkis2-kit-wt-reg-v2,928.3345803068048
minimol,polaris/pkis2-kit-wt-reg-v2,923.1334045977353
CheMeleon,polaris/pkis2-kit-wt-cls-v2,0.6266104090655296
MolCLR,polaris/pkis2-kit-wt-cls-v2,0.3139538394937052
MolCLR,polaris/pkis2-kit-wt-reg-v2,1056.157104345953
RF,polaris/pkis2-kit-wt-cls-v2,0.6429681106784213
minimol,polaris/pkis2-kit-wt-reg-v2,810.606858687971
Chemprop,polaris/pkis2-kit-wt-cls-v2,0.44034151425805956
Chemprop,polaris/pkis2-kit-wt-reg-v2,916.9820765157901
RF_Mordred,polaris/pkis2-kit-wt-reg-v2,892.6681550668416
minimol,polaris/pkis2-kit-wt-cls-v2,0.5695063330376905
minimol,polaris/pkis2-kit-wt-reg-v2,948.5013481184828
RF,polaris/pkis2-kit-wt-cls-v2,0.612015426830886
RF,polaris/pkis2-kit-wt-reg-v2,803.3245029803641
RF_Mordred,polaris/pkis2-kit-wt-cls-v2,0.6265268700939152
CheMeleon,polaris/pkis2-kit-wt-cls-v2,0.7371076596000532
MolCLR,polaris/pkis2-kit-wt-cls-v2,0.31083779600688505
MolCLR,tdcommons/herg,0.6879234167893962
MolCLR,tdcommons/herg,0.6346097201767306
CheMeleon,tdcommons/herg,0.8558173784977908
MiniCheMeleon,tdcommons/herg,0.8204712812960235
Chemprop,tdcommons/herg,0.7094256259204713
MolCLR,tdcommons/herg,0.6702503681885125
minimol,tdcommons/herg,0.8269513991163475
RF_Mordred,tdcommons/herg,0.8007363770250369
CheMeleon,tdcommons/herg,0.8793814432989691
CheMeleon,tdcommons/herg,0.8593519882179677
MiniCheMeleon,tdcommons/herg,0.830338733431517
Chemprop,tdcommons/herg,0.6955817378497791
MoLFormer,tdcommons/herg,0.7799705449189985
MolCLR,tdcommons/herg,0.6864506627393225
MiniCheMeleon,tdcommons/herg,0.8266568483063328
Chemprop,tdcommons/herg,0.6941089837997054
Chemprop,tdcommons/herg,0.6793814432989691
MoLFormer,tdcommons/herg,0.7823269513991163
MolCLR,tdcommons/herg,0.6749631811487482
RF,tdcommons/herg,0.8558173784977908
fastprop,tdcommons/herg,0.8496318114874816
RF,tdcommons/herg,0.8496318114874816
RF_Mordred,tdcommons/herg,0.7908689248895434
minimol,tdcommons/herg,0.838438880706922
MoLFormer,tdcommons/herg,0.7564064801178204
Chemprop,tdcommons/herg,0.7051546391752577
MoLFormer,tdcommons/herg,0.7655375552282768
fastprop,tdcommons/herg,0.8322533136966126
RF,tdcommons/herg,0.8589101620029455
MoLFormer,tdcommons/herg,0.7761413843888071
RF_Mordred,tdcommons/herg,0.8011782032400588
fastprop,tdcommons/herg,0.8237113402061856
RF,tdcommons/herg,0.8513991163475698
minimol,tdcommons/herg,0.8337260677466863
RF_Mordred,tdcommons/herg,0.7833578792341679
RF,tdcommons/herg,0.8437407952871872
fastprop,tdcommons/herg,0.8431516936671576
fastprop,tdcommons/herg,0.8269513991163476
minimol,tdcommons/herg,0.7998527245949927
RF_Mordred,tdcommons/herg,0.8175257731958763
minimol,tdcommons/herg,0.7977908689248896
CheMeleon,tdcommons/herg,0.8602356406480118
MiniCheMeleon,tdcommons/herg,0.8225331369661266
MiniCheMeleon,tdcommons/herg,0.7982326951399117
CheMeleon,tdcommons/herg,0.880559646539028
MiniCheMeleon,tdcommons/bioavailability-ma,0.575324243431992
CheMeleon,tdcommons/bioavailability-ma,0.610575324243432
CheMeleon,tdcommons/bioavailability-ma,0.5743265713335551
MiniCheMeleon,tdcommons/bioavailability-ma,0.5633521782507482
CheMeleon,tdcommons/bioavailability-ma,0.5783172597273031
minimol,tdcommons/bioavailability-ma,0.6777519122048554
MoLFormer,tdcommons/bioavailability-ma,0.730961090788161
RF,tdcommons/bioavailability-ma,0.7224808779514466
fastprop,tdcommons/bioavailability-ma,0.6035916195543731
RF,tdcommons/bioavailability-ma,0.7118390422347856
fastprop,tdcommons/bioavailability-ma,0.6228799467908214
RF_Mordred,tdcommons/bioavailability-ma,0.6416694379780512
RF_Mordred,tdcommons/bioavailability-ma,0.6960425673428665
minimol,tdcommons/bioavailability-ma,0.735949451280346
RF_Mordred,tdcommons/bioavailability-ma,0.661290322580645
RF,tdcommons/bioavailability-ma,0.7078483538410376
fastprop,tdcommons/bioavailability-ma,0.6198869304955105
MoLFormer,tdcommons/bioavailability-ma,0.7316262055204523
MoLFormer,tdcommons/bioavailability-ma,0.666444961755903
CheMeleon,tdcommons/bioavailability-ma,0.5803126039241768
MoLFormer,tdcommons/bioavailability-ma,0.662454273362155
Chemprop,tdcommons/bioavailability-ma,0.5779847023611572
MolCLR,tdcommons/bioavailability-ma,0.6584635849684071
MiniCheMeleon,tdcommons/bioavailability-ma,0.6591286997006983
Chemprop,tdcommons/bioavailability-ma,0.5843032923179249
fastprop,tdcommons/bioavailability-ma,0.6824077153308946
RF,tdcommons/bioavailability-ma,0.7196541403392085
RF_Mordred,tdcommons/bioavailability-ma,0.6706019288327236
RF,tdcommons/bioavailability-ma,0.7080146325241103
minimol,tdcommons/bioavailability-ma,0.6757565680079815
Chemprop,tdcommons/bioavailability-ma,0.5966079148653143
MoLFormer,tdcommons/bioavailability-ma,0.6195543731293648
fastprop,tdcommons/bioavailability-ma,0.6398403724642501
MolCLR,tdcommons/bioavailability-ma,0.5683405387429331
MiniCheMeleon,tdcommons/bioavailability-ma,0.6225473894246758
MolCLR,tdcommons/bioavailability-ma,0.5969404722314599
MolCLR,tdcommons/bioavailability-ma,0.564682407715331
MolCLR,tdcommons/bioavailability-ma,0.6075823079481211
minimol,tdcommons/bioavailability-ma,0.5078150981044229
RF_Mordred,tdcommons/bioavailability-ma,0.6581310276022614
Chemprop,tdcommons/bioavailability-ma,0.6029265048220818
Chemprop,tdcommons/bioavailability-ma,0.6218822746923844
minimol,tdcommons/bioavailability-ma,0.5886265380778185
CheMeleon,tdcommons/bioavailability-ma,0.5510475557033588
MiniCheMeleon,tdcommons/bioavailability-ma,0.627203192550715
RF,polaris/pkis2-egfr-wt-reg-v2,513.7453826367129
MoLFormer,polaris/pkis2-egfr-wt-reg-v2,759.6894641861445
fastprop,polaris/pkis2-egfr-wt-reg-v2,510.56916627469593
RF_Mordred,polaris/pkis2-egfr-wt-reg-v2,514.9571847016972
fastprop,polaris/pkis2-egfr-wt-reg-v2,585.9431030189237
RF,polaris/pkis2-egfr-wt-reg-v2,516.6841028554263
minimol,polaris/pkis2-egfr-wt-reg-v2,538.993475796184
CheMeleon,polaris/pkis2-egfr-wt-reg-v2,470.6422665049618
CheMeleon,polaris/pkis2-egfr-wt-reg-v2,485.44344482812215
MiniCheMeleon,polaris/pkis2-egfr-wt-reg-v2,603.6234297473216
CheMeleon,polaris/pkis2-egfr-wt-reg-v2,452.0344983362219
MiniCheMeleon,polaris/pkis2-egfr-wt-reg-v2,534.0372834391551
Chemprop,polaris/pkis2-egfr-wt-reg-v2,738.9209915305378
MolCLR,polaris/pkis2-egfr-wt-reg-v2,788.3116821244234
RF_Mordred,polaris/pkis2-egfr-wt-reg-v2,503.60920572800364
MiniCheMeleon,polaris/pkis2-egfr-wt-reg-v2,576.1207534647201
MoLFormer,polaris/pkis2-egfr-wt-reg-v2,753.2395819651505
Chemprop,polaris/pkis2-egfr-wt-reg-v2,685.8908405884886
MolCLR,polaris/pkis2-egfr-wt-reg-v2,791.6648216096902
Chemprop,polaris/pkis2-egfr-wt-reg-v2,676.2029481412721
MoLFormer,polaris/pkis2-egfr-wt-reg-v2,738.8141376456437
RF,polaris/pkis2-egfr-wt-reg-v2,499.17932114302454
fastprop,polaris/pkis2-egfr-wt-reg-v2,511.1993329038103
MiniCheMeleon,polaris/pkis2-egfr-wt-reg-v2,563.3957610951874
RF,polaris/pkis2-egfr-wt-reg-v2,506.141624638134
Chemprop,polaris/pkis2-egfr-wt-reg-v2,826.4306379771456
MolCLR,polaris/pkis2-egfr-wt-reg-v2,782.8599931035476
CheMeleon,polaris/pkis2-egfr-wt-reg-v2,481.22461955817533
CheMeleon,polaris/pkis2-egfr-wt-reg-v2,489.6330645457561
MolCLR,polaris/pkis2-egfr-wt-reg-v2,789.1295186562164
MiniCheMeleon,polaris/pkis2-egfr-wt-reg-v2,581.5071130121115
minimol,polaris/pkis2-egfr-wt-reg-v2,601.8292073748356
Chemprop,polaris/pkis2-egfr-wt-reg-v2,705.2608432653578
fastprop,polaris/pkis2-egfr-wt-reg-v2,561.6864792544841
MoLFormer,polaris/pkis2-egfr-wt-reg-v2,700.6063972838089
minimol,polaris/pkis2-egfr-wt-reg-v2,611.164473646383
minimol,polaris/pkis2-egfr-wt-reg-v2,553.2456014512577
minimol,polaris/pkis2-egfr-wt-reg-v2,545.0656000878529
fastprop,polaris/pkis2-egfr-wt-reg-v2,574.4871100505289
RF,polaris/pkis2-egfr-wt-reg-v2,512.3379446619415
RF_Mordred,polaris/pkis2-egfr-wt-reg-v2,527.2898017996328
RF_Mordred,polaris/pkis2-egfr-wt-reg-v2,525.994317536522
RF_Mordred,polaris/pkis2-egfr-wt-reg-v2,516.8197904763579
MoLFormer,polaris/pkis2-egfr-wt-reg-v2,798.4681764690388
MolCLR,polaris/pkis2-egfr-wt-reg-v2,783.0160259074714
fastprop,tdcommons/dili,0.8865217391304347
fastprop,tdcommons/dili,0.8826086956521739
RF_Mordred,tdcommons/dili,0.9241304347826087
RF,tdcommons/dili,0.9323913043478261
MoLFormer,tdcommons/dili,0.837391304347826
RF_Mordred,tdcommons/dili,0.9391304347826087
RF,tdcommons/dili,0.9221739130434782
MolCLR,tdcommons/dili,0.9095652173913042
MolCLR,tdcommons/dili,0.9113043478260869
MolCLR,tdcommons/dili,0.9147826086956522
minimol,tdcommons/dili,0.9582608695652174
Chemprop,tdcommons/dili,0.9060869565217391
MiniCheMeleon,tdcommons/dili,0.9117391304347826
MiniCheMeleon,tdcommons/dili,0.9317391304347826
CheMeleon,tdcommons/dili,0.9147826086956522
fastprop,tdcommons/dili,0.91
RF,tdcommons/dili,0.9345652173913043
MoLFormer,tdcommons/dili,0.8873913043478261
MoLFormer,tdcommons/dili,0.8617391304347826
CheMeleon,tdcommons/dili,0.922608695652174
Chemprop,tdcommons/dili,0.9069565217391304
MiniCheMeleon,tdcommons/dili,0.8856521739130435
RF_Mordred,tdcommons/dili,0.9308695652173913
CheMeleon,tdcommons/dili,0.8591304347826088
minimol,tdcommons/dili,0.9495652173913044
CheMeleon,tdcommons/dili,0.922608695652174
CheMeleon,tdcommons/dili,0.8882608695652174
Chemprop,tdcommons/dili,0.89
MolCLR,tdcommons/dili,0.9026086956521739
MiniCheMeleon,tdcommons/dili,0.9299999999999999
Chemprop,tdcommons/dili,0.9178260869565218
MolCLR,tdcommons/dili,0.91
RF_Mordred,tdcommons/dili,0.9397826086956522
minimol,tdcommons/dili,0.9395652173913043
RF,tdcommons/dili,0.9247826086956521
minimol,tdcommons/dili,0.9339130434782608
MoLFormer,tdcommons/dili,0.8582608695652174
Chemprop,tdcommons/dili,0.908695652173913
fastprop,tdcommons/dili,0.9047826086956522
fastprop,tdcommons/dili,0.8865217391304347
RF,tdcommons/dili,0.9306521739130436
RF_Mordred,tdcommons/dili,0.9295652173913043
minimol,tdcommons/dili,0.9443478260869566
MoLFormer,tdcommons/dili,0.8417391304347825
MiniCheMeleon,tdcommons/dili,0.9091304347826087
MolCLR,polaris/adme-fang-hppb-1,0.44631339435491985
MolCLR,polaris/adme-fang-hppb-1,0.405919739637839
Chemprop,polaris/adme-fang-hppb-1,0.5674755840472965
CheMeleon,polaris/adme-fang-hppb-1,0.7330177969647812
MoLFormer,polaris/adme-fang-hppb-1,0.7515361678445367
MoLFormer,polaris/adme-fang-hppb-1,0.7230009834019818
minimol,polaris/adme-fang-hppb-1,-0.28442860431476874
CheMeleon,polaris/adme-fang-hppb-1,0.7597979594636685
MiniCheMeleon,polaris/adme-fang-hppb-1,0.7912911232304966
MiniCheMeleon,polaris/adme-fang-hppb-1,0.752859516197475
Chemprop,polaris/adme-fang-hppb-1,0.5683617427244505
fastprop,polaris/adme-fang-hppb-1,0.7853310470239419
fastprop,polaris/adme-fang-hppb-1,0.8466364925604364
Chemprop,polaris/adme-fang-hppb-1,0.6162349536407169
RF,polaris/adme-fang-hppb-1,0.7293739322671601
fastprop,polaris/adme-fang-hppb-1,0.7989753821105372
RF_Mordred,polaris/adme-fang-hppb-1,0.8114050999458244
minimol,polaris/adme-fang-hppb-1,0.6633436670188378
RF,polaris/adme-fang-hppb-1,0.7089351588149938
fastprop,polaris/adme-fang-hppb-1,0.7804464622490165
RF_Mordred,polaris/adme-fang-hppb-1,0.8185101282064952
fastprop,polaris/adme-fang-hppb-1,0.8382378122379444
RF,polaris/adme-fang-hppb-1,0.7154594317822847
RF_Mordred,polaris/adme-fang-hppb-1,0.8133142078162978
RF_Mordred,polaris/adme-fang-hppb-1,0.8104548528427337
MoLFormer,polaris/adme-fang-hppb-1,0.752270089706317
MolCLR,polaris/adme-fang-hppb-1,0.4084919244545512
CheMeleon,polaris/adme-fang-hppb-1,0.7836716148643688
MiniCheMeleon,polaris/adme-fang-hppb-1,0.65037614743803
MolCLR,polaris/adme-fang-hppb-1,0.4667612273198292
RF,polaris/adme-fang-hppb-1,0.7174348428164359
RF_Mordred,polaris/adme-fang-hppb-1,0.8270732870794986
Chemprop,polaris/adme-fang-hppb-1,0.5801561461376035
minimol,polaris/adme-fang-hppb-1,0.6661422888804198
CheMeleon,polaris/adme-fang-hppb-1,0.780188627983479
CheMeleon,polaris/adme-fang-hppb-1,0.741039610528003
minimol,polaris/adme-fang-hppb-1,0.44386682988491316
Chemprop,polaris/adme-fang-hppb-1,0.3305159659470481
MiniCheMeleon,polaris/adme-fang-hppb-1,0.27732271598490943
MiniCheMeleon,polaris/adme-fang-hppb-1,0.7238945195030351
MolCLR,polaris/adme-fang-hppb-1,0.32649503427363447
MoLFormer,polaris/adme-fang-hppb-1,0.7249217659544267
MoLFormer,polaris/adme-fang-hppb-1,0.7174121669588354
minimol,polaris/adme-fang-hppb-1,0.6791886501115822
RF,polaris/adme-fang-hppb-1,0.7209435329105299
MolCLR,polaris/adme-fang-rppb-1,0.14541521780824362
CheMeleon,polaris/adme-fang-rppb-1,0.7926067862358107
Chemprop,polaris/adme-fang-rppb-1,0.17836038630728374
MolCLR,polaris/adme-fang-rppb-1,0.07182298055130634
RF_Mordred,polaris/adme-fang-rppb-1,0.7511245986783879
minimol,polaris/adme-fang-rppb-1,0.7296713412326099
RF_Mordred,polaris/adme-fang-rppb-1,0.7292737223857819
RF_Mordred,polaris/adme-fang-rppb-1,0.7423695082046937
RF,polaris/adme-fang-rppb-1,0.7858399000946392
fastprop,polaris/adme-fang-rppb-1,0.7482305340604205
RF,polaris/adme-fang-rppb-1,0.7765759930918072
CheMeleon,polaris/adme-fang-rppb-1,0.791307506847921
minimol,polaris/adme-fang-rppb-1,0.14650902666632298
RF_Mordred,polaris/adme-fang-rppb-1,0.6963829662099205
MoLFormer,polaris/adme-fang-rppb-1,0.7572680001809684
fastprop,polaris/adme-fang-rppb-1,0.8152480403725656
MoLFormer,polaris/adme-fang-rppb-1,0.7029337751855126
RF,polaris/adme-fang-rppb-1,0.7563804106828941
MoLFormer,polaris/adme-fang-rppb-1,0.6075753709346396
fastprop,polaris/adme-fang-rppb-1,0.8376174003049301
MiniCheMeleon,polaris/adme-fang-rppb-1,0.556473779977037
minimol,polaris/adme-fang-rppb-1,0.6570900949145635
fastprop,polaris/adme-fang-rppb-1,0.8234363138787124
minimol,polaris/adme-fang-rppb-1,0.0070234841225999545
RF,polaris/adme-fang-rppb-1,0.7711117650252846
fastprop,polaris/adme-fang-rppb-1,0.7524815976915824
Chemprop,polaris/adme-fang-rppb-1,0.21629655310409587
Chemprop,polaris/adme-fang-rppb-1,0.19926490691249624
MoLFormer,polaris/adme-fang-rppb-1,0.701704046637676
MiniCheMeleon,polaris/adme-fang-rppb-1,0.4363957923283367
MoLFormer,polaris/adme-fang-rppb-1,0.7627019669397783
MolCLR,polaris/adme-fang-rppb-1,0.06128169147140541
CheMeleon,polaris/adme-fang-rppb-1,0.8308656047669836
Chemprop,polaris/adme-fang-rppb-1,0.1952264782315199
CheMeleon,polaris/adme-fang-rppb-1,0.7070708728807016
MolCLR,polaris/adme-fang-rppb-1,-0.03150601159945554
Chemprop,polaris/adme-fang-rppb-1,0.2497028242807443
minimol,polaris/adme-fang-rppb-1,0.637209052775691
MiniCheMeleon,polaris/adme-fang-rppb-1,-0.003037949379397947
RF_Mordred,polaris/adme-fang-rppb-1,0.7099451993044406
RF,polaris/adme-fang-rppb-1,0.764522821540536
CheMeleon,polaris/adme-fang-rppb-1,0.8182788023318975
MiniCheMeleon,polaris/adme-fang-rppb-1,0.6338873834641683
MiniCheMeleon,polaris/adme-fang-rppb-1,0.4677452312792675
MolCLR,polaris/adme-fang-rppb-1,0.1307011598356586
